location_id,ts,congestion_level,delay_minutes,dataset_label
downtown_2,2026-02-20T00:17:37.626225,1,2.6,dataset_a
downtown_2,2026-02-20T00:32:37.626225,1,2.92,dataset_a
downtown_2,2026-02-20T00:47:37.626225,1,2.75,dataset_a
downtown_2,2026-02-20T01:02:37.626225,1,2.91,dataset_a
downtown_2,2026-02-20T01:17:37.626225,1,2.73,dataset_a
downtown_2,2026-02-20T01:32:37.626225,2,5.01,dataset_a
downtown_2,2026-02-20T01:47:37.626225,1,3.36,dataset_a
downtown_2,2026-02-20T02:02:37.626225,1,3.52,dataset_a
downtown_2,2026-02-20T02:17:37.626225,2,8.86,dataset_a
downtown_2,2026-02-20T02:32:37.626225,2,4.27,dataset_a
downtown_2,2026-02-20T02:47:37.626225,1,2.44,dataset_a
downtown_2,2026-02-20T03:02:37.626225,1,2.87,dataset_a
downtown_2,2026-02-20T03:17:37.626225,1,3.99,dataset_a
downtown_2,2026-02-20T03:32:37.626225,1,3.14,dataset_a
downtown_2,2026-02-20T03:47:37.626225,1,2.87,dataset_a
downtown_2,2026-02-20T04:02:37.626225,2,7.25,dataset_a
downtown_2,2026-02-20T04:17:37.626225,1,4.16,dataset_a
downtown_2,2026-02-20T04:32:37.626225,1,2.26,dataset_a
downtown_2,2026-02-20T04:47:37.626225,1,3.83,dataset_a
downtown_2,2026-02-20T05:02:37.626225,1,4.46,dataset_a
downtown_2,2026-02-20T05:17:37.626225,1,3.54,dataset_a
downtown_2,2026-02-20T05:32:37.626225,1,3.65,dataset_a
downtown_2,2026-02-20T05:47:37.626225,2,9.69,dataset_a
downtown_2,2026-02-20T06:02:37.626225,2,9.41,dataset_a
downtown_2,2026-02-20T06:17:37.626225,1,4.83,dataset_a
downtown_2,2026-02-20T06:32:37.626225,1,2.3,dataset_a
downtown_2,2026-02-20T06:47:37.626225,1,4.54,dataset_a
downtown_2,2026-02-20T07:02:37.626225,1,3.52,dataset_a
downtown_2,2026-02-20T07:17:37.626225,2,5.51,dataset_a
downtown_2,2026-02-20T07:32:37.626225,3,12.59,dataset_a
downtown_2,2026-02-20T07:47:37.626225,2,5.59,dataset_a
downtown_2,2026-02-20T08:02:37.626225,2,6.1,dataset_a
downtown_2,2026-02-20T08:17:37.626225,2,7.33,dataset_a
downtown_2,2026-02-20T08:32:37.626225,3,6.9,dataset_a
downtown_2,2026-02-20T08:47:37.626225,2,7.89,dataset_a
downtown_2,2026-02-20T09:02:37.626225,2,8.35,dataset_a
downtown_2,2026-02-20T09:17:37.626225,1,3.85,dataset_a
downtown_2,2026-02-20T09:32:37.626225,1,3.29,dataset_a
downtown_2,2026-02-20T09:47:37.626225,1,3.01,dataset_a
downtown_2,2026-02-20T10:02:37.626225,1,4.43,dataset_a
downtown_2,2026-02-20T10:17:37.626225,2,6.65,dataset_a
downtown_2,2026-02-20T10:32:37.626225,1,4.15,dataset_a
downtown_2,2026-02-20T10:47:37.626225,1,3.9,dataset_a
downtown_2,2026-02-20T11:02:37.626225,1,4.93,dataset_a
downtown_2,2026-02-20T11:17:37.626225,1,4.02,dataset_a
downtown_2,2026-02-20T11:32:37.626225,1,3.62,dataset_a
downtown_2,2026-02-20T11:47:37.626225,1,2.17,dataset_a
downtown_2,2026-02-20T12:02:37.626225,1,5.0,dataset_a
downtown_2,2026-02-20T12:17:37.626225,1,3.95,dataset_a
downtown_2,2026-02-20T12:32:37.626225,1,4.57,dataset_a
downtown_2,2026-02-20T12:47:37.626225,1,4.63,dataset_a
downtown_2,2026-02-20T13:02:37.626225,1,2.6,dataset_a
downtown_2,2026-02-20T13:17:37.626225,1,4.56,dataset_a
downtown_2,2026-02-20T13:32:37.626225,1,4.06,dataset_a
downtown_2,2026-02-20T13:47:37.626225,2,6.52,dataset_a
downtown_2,2026-02-20T14:02:37.626225,1,2.58,dataset_a
downtown_2,2026-02-20T14:17:37.626225,1,3.59,dataset_a
downtown_2,2026-02-20T14:32:37.626225,1,4.42,dataset_a
downtown_2,2026-02-20T14:47:37.626225,1,4.34,dataset_a
downtown_2,2026-02-20T15:02:37.626225,2,5.15,dataset_a
downtown_2,2026-02-20T15:17:37.626225,1,4.09,dataset_a
downtown_2,2026-02-20T15:32:37.626225,1,3.23,dataset_a
downtown_2,2026-02-20T15:47:37.626225,1,2.04,dataset_a
downtown_2,2026-02-20T16:02:37.626225,3,8.71,dataset_a
downtown_2,2026-02-20T16:17:37.626225,1,3.6,dataset_a
downtown_2,2026-02-20T16:32:37.626225,3,13.89,dataset_a
downtown_2,2026-02-20T16:47:37.626225,2,6.77,dataset_a
downtown_2,2026-02-20T17:02:37.626225,3,10.94,dataset_a
downtown_2,2026-02-20T17:17:37.626225,3,9.4,dataset_a
downtown_2,2026-02-20T17:32:37.626225,2,4.05,dataset_a
downtown_2,2026-02-20T17:47:37.626225,2,6.93,dataset_a
downtown_2,2026-02-20T18:02:37.626225,1,2.07,dataset_a
downtown_2,2026-02-20T18:17:37.626225,1,3.68,dataset_a
downtown_2,2026-02-20T18:32:37.626225,2,5.81,dataset_a
downtown_2,2026-02-20T18:47:37.626225,1,2.7,dataset_a
downtown_2,2026-02-20T19:02:37.626225,1,3.6,dataset_a
downtown_2,2026-02-20T19:17:37.626225,1,2.47,dataset_a
downtown_2,2026-02-20T19:32:37.626225,1,4.01,dataset_a
downtown_2,2026-02-20T19:47:37.626225,1,3.4,dataset_a
downtown_2,2026-02-20T20:02:37.626225,1,2.21,dataset_a
downtown_2,2026-02-20T20:17:37.626225,1,3.58,dataset_a
downtown_2,2026-02-20T20:32:37.626225,1,3.55,dataset_a
downtown_2,2026-02-20T20:47:37.626225,1,3.75,dataset_a
downtown_2,2026-02-20T21:02:37.626225,1,3.2,dataset_a
downtown_2,2026-02-20T21:17:37.626225,1,3.3,dataset_a
downtown_2,2026-02-20T21:32:37.626225,1,4.49,dataset_a
downtown_2,2026-02-20T21:47:37.626225,1,4.1,dataset_a
downtown_2,2026-02-20T22:02:37.626225,1,2.87,dataset_a
downtown_2,2026-02-20T22:17:37.626225,1,4.18,dataset_a
downtown_2,2026-02-20T22:32:37.626225,1,2.69,dataset_a
downtown_2,2026-02-20T22:47:37.626225,1,3.43,dataset_a
downtown_2,2026-02-20T23:02:37.626225,1,2.13,dataset_a
downtown_2,2026-02-20T23:17:37.626225,1,3.35,dataset_a
downtown_2,2026-02-20T23:32:37.626225,1,3.88,dataset_a
downtown_2,2026-02-20T23:47:37.626225,1,4.58,dataset_a
downtown_2,2026-02-21T00:02:37.626225,1,2.77,dataset_a
downtown_2,2026-02-21T00:17:37.626225,2,7.98,dataset_a
downtown_2,2026-02-21T00:32:37.626225,1,3.03,dataset_a
downtown_2,2026-02-21T00:47:37.626225,1,4.44,dataset_a
downtown_2,2026-02-21T01:02:37.626225,2,9.73,dataset_a
downtown_2,2026-02-21T01:17:37.626225,1,3.4,dataset_a
downtown_2,2026-02-21T01:32:37.626225,1,4.07,dataset_a
downtown_2,2026-02-21T01:47:37.626225,1,4.75,dataset_a
downtown_2,2026-02-21T02:02:37.626225,1,4.45,dataset_a
downtown_2,2026-02-21T02:17:37.626225,1,2.34,dataset_a
downtown_2,2026-02-21T02:32:37.626225,1,2.87,dataset_a
downtown_2,2026-02-21T02:47:37.626225,2,9.4,dataset_a
downtown_2,2026-02-21T03:02:37.626225,1,3.87,dataset_a
downtown_2,2026-02-21T03:17:37.626225,1,3.5,dataset_a
downtown_2,2026-02-21T03:32:37.626225,1,2.13,dataset_a
downtown_2,2026-02-21T03:47:37.626225,1,3.94,dataset_a
downtown_2,2026-02-21T04:02:37.626225,1,3.39,dataset_a
downtown_2,2026-02-21T04:17:37.626225,1,4.87,dataset_a
downtown_2,2026-02-21T04:32:37.626225,1,2.64,dataset_a
downtown_2,2026-02-21T04:47:37.626225,2,7.34,dataset_a
downtown_2,2026-02-21T05:02:37.626225,1,4.79,dataset_a
downtown_2,2026-02-21T05:17:37.626225,1,2.27,dataset_a
downtown_2,2026-02-21T05:32:37.626225,1,3.83,dataset_a
downtown_2,2026-02-21T05:47:37.626225,1,3.63,dataset_a
downtown_2,2026-02-21T06:02:37.626225,1,3.6,dataset_a
downtown_2,2026-02-21T06:17:37.626225,1,3.87,dataset_a
downtown_2,2026-02-21T06:32:37.626225,1,2.57,dataset_a
downtown_2,2026-02-21T06:47:37.626225,2,7.18,dataset_a
downtown_2,2026-02-21T07:02:37.626225,2,6.37,dataset_a
downtown_2,2026-02-21T07:17:37.626225,3,14.45,dataset_a
downtown_2,2026-02-21T07:32:37.626225,2,8.03,dataset_a
downtown_2,2026-02-21T07:47:37.626225,2,9.34,dataset_a
downtown_2,2026-02-21T08:02:37.626225,2,4.57,dataset_a
downtown_2,2026-02-21T08:17:37.626225,3,9.77,dataset_a
downtown_2,2026-02-21T08:32:37.626225,2,6.65,dataset_a
downtown_2,2026-02-21T08:47:37.626225,3,6.3,dataset_a
downtown_2,2026-02-21T09:02:37.626225,1,3.78,dataset_a
downtown_2,2026-02-21T09:17:37.626225,1,3.04,dataset_a
downtown_2,2026-02-21T09:32:37.626225,1,3.41,dataset_a
downtown_2,2026-02-21T09:47:37.626225,1,2.44,dataset_a
downtown_2,2026-02-21T10:02:37.626225,1,2.1,dataset_a
downtown_2,2026-02-21T10:17:37.626225,1,2.35,dataset_a
downtown_2,2026-02-21T10:32:37.626225,1,4.84,dataset_a
downtown_2,2026-02-21T10:47:37.626225,1,3.94,dataset_a
downtown_2,2026-02-21T11:02:37.626225,2,8.96,dataset_a
downtown_2,2026-02-21T11:17:37.626225,1,4.09,dataset_a
downtown_2,2026-02-21T11:32:37.626225,1,3.76,dataset_a
downtown_2,2026-02-21T11:47:37.626225,1,3.14,dataset_a
downtown_2,2026-02-21T12:02:37.626225,2,6.04,dataset_a
downtown_2,2026-02-21T12:17:37.626225,2,6.98,dataset_a
downtown_2,2026-02-21T12:32:37.626225,1,4.47,dataset_a
downtown_2,2026-02-21T12:47:37.626225,1,2.18,dataset_a
downtown_2,2026-02-21T13:02:37.626225,1,2.15,dataset_a
downtown_2,2026-02-21T13:17:37.626225,1,4.15,dataset_a
downtown_2,2026-02-21T13:32:37.626225,1,4.23,dataset_a
downtown_2,2026-02-21T13:47:37.626225,1,2.43,dataset_a
downtown_2,2026-02-21T14:02:37.626225,1,2.4,dataset_a
downtown_2,2026-02-21T14:17:37.626225,1,3.07,dataset_a
downtown_2,2026-02-21T14:32:37.626225,1,4.37,dataset_a
downtown_2,2026-02-21T14:47:37.626225,1,4.22,dataset_a
downtown_2,2026-02-21T15:02:37.626225,1,3.19,dataset_a
downtown_2,2026-02-21T15:17:37.626225,1,3.49,dataset_a
downtown_2,2026-02-21T15:32:37.626225,1,3.03,dataset_a
downtown_2,2026-02-21T15:47:37.626225,1,2.06,dataset_a
downtown_2,2026-02-21T16:02:37.626225,2,8.63,dataset_a
downtown_2,2026-02-21T16:17:37.626225,3,13.32,dataset_a
downtown_2,2026-02-21T16:32:37.626225,3,10.44,dataset_a
downtown_2,2026-02-21T16:47:37.626225,3,12.3,dataset_a
downtown_2,2026-02-21T17:02:37.626225,2,5.48,dataset_a
downtown_2,2026-02-21T17:17:37.626225,3,12.5,dataset_a
downtown_2,2026-02-21T17:32:37.626225,3,7.71,dataset_a
downtown_2,2026-02-21T17:47:37.626225,2,6.34,dataset_a
downtown_2,2026-02-21T18:02:37.626225,1,4.22,dataset_a
downtown_2,2026-02-21T18:17:37.626225,1,3.79,dataset_a
downtown_2,2026-02-21T18:32:37.626225,1,4.62,dataset_a
downtown_2,2026-02-21T18:47:37.626225,1,2.47,dataset_a
downtown_2,2026-02-21T19:02:37.626225,1,4.09,dataset_a
downtown_2,2026-02-21T19:17:37.626225,1,2.86,dataset_a
downtown_2,2026-02-21T19:32:37.626225,1,2.6,dataset_a
downtown_2,2026-02-21T19:47:37.626225,1,3.45,dataset_a
downtown_2,2026-02-21T20:02:37.626225,1,3.5,dataset_a
downtown_2,2026-02-21T20:17:37.626225,1,3.13,dataset_a
downtown_2,2026-02-21T20:32:37.626225,1,4.02,dataset_a
downtown_2,2026-02-21T20:47:37.626225,1,3.77,dataset_a
downtown_2,2026-02-21T21:02:37.626225,2,5.2,dataset_a
downtown_2,2026-02-21T21:17:37.626225,1,2.75,dataset_a
downtown_2,2026-02-21T21:32:37.626225,1,2.67,dataset_a
downtown_2,2026-02-21T21:47:37.626225,3,14.5,dataset_a
downtown_2,2026-02-21T22:02:37.626225,2,5.17,dataset_a
downtown_2,2026-02-21T22:17:37.626225,2,7.36,dataset_a
downtown_2,2026-02-21T22:32:37.626225,1,2.77,dataset_a
downtown_2,2026-02-21T22:47:37.626225,2,4.29,dataset_a
downtown_2,2026-02-21T23:02:37.626225,1,2.66,dataset_a
downtown_2,2026-02-21T23:17:37.626225,2,6.73,dataset_a
downtown_2,2026-02-21T23:32:37.626225,1,4.09,dataset_a
downtown_2,2026-02-21T23:47:37.626225,1,3.19,dataset_a
downtown_2,2026-02-22T00:02:37.626225,1,3.74,dataset_a
downtown_2,2026-02-22T00:17:37.626225,1,3.52,dataset_a
downtown_2,2026-02-22T00:32:37.626225,1,2.07,dataset_a
downtown_2,2026-02-22T00:47:37.626225,2,7.32,dataset_a
downtown_2,2026-02-22T01:02:37.626225,1,3.35,dataset_a
downtown_2,2026-02-22T01:17:37.626225,1,3.15,dataset_a
downtown_2,2026-02-22T01:32:37.626225,1,4.51,dataset_a
downtown_2,2026-02-22T01:47:37.626225,1,3.18,dataset_a
downtown_2,2026-02-22T02:02:37.626225,1,4.54,dataset_a
downtown_2,2026-02-22T02:17:37.626225,2,5.39,dataset_a
downtown_2,2026-02-22T02:32:37.626225,1,4.23,dataset_a
downtown_2,2026-02-22T02:47:37.626225,2,8.68,dataset_a
downtown_2,2026-02-22T03:02:37.626225,1,2.65,dataset_a
downtown_2,2026-02-22T03:17:37.626225,2,6.08,dataset_a
downtown_2,2026-02-22T03:32:37.626225,1,2.52,dataset_a
downtown_2,2026-02-22T03:47:37.626225,1,3.06,dataset_a
downtown_2,2026-02-22T04:02:37.626225,1,3.66,dataset_a
downtown_2,2026-02-22T04:17:37.626225,1,2.77,dataset_a
downtown_2,2026-02-22T04:32:37.626225,1,2.68,dataset_a
downtown_2,2026-02-22T04:47:37.626225,1,2.65,dataset_a
downtown_2,2026-02-22T05:02:37.626225,1,2.82,dataset_a
downtown_2,2026-02-22T05:17:37.626225,1,4.31,dataset_a
downtown_2,2026-02-22T05:32:37.626225,1,3.39,dataset_a
downtown_2,2026-02-22T05:47:37.626225,2,4.83,dataset_a
downtown_2,2026-02-22T06:02:37.626225,2,9.8,dataset_a
downtown_2,2026-02-22T06:17:37.626225,1,2.56,dataset_a
downtown_2,2026-02-22T06:32:37.626225,1,2.38,dataset_a
downtown_2,2026-02-22T06:47:37.626225,1,3.41,dataset_a
downtown_2,2026-02-22T07:02:37.626225,2,8.7,dataset_a
downtown_2,2026-02-22T07:17:37.626225,3,12.18,dataset_a
downtown_2,2026-02-22T07:32:37.626225,3,6.17,dataset_a
downtown_2,2026-02-22T07:47:37.626225,3,6.08,dataset_a
downtown_2,2026-02-22T08:02:37.626225,2,4.2,dataset_a
downtown_2,2026-02-22T08:17:37.626225,3,8.39,dataset_a
downtown_2,2026-02-22T08:32:37.626225,3,12.19,dataset_a
downtown_2,2026-02-22T08:47:37.626225,2,4.22,dataset_a
downtown_2,2026-02-22T09:02:37.626225,2,9.6,dataset_a
downtown_2,2026-02-22T09:17:37.626225,1,3.48,dataset_a
downtown_2,2026-02-22T09:32:37.626225,1,4.31,dataset_a
downtown_2,2026-02-22T09:47:37.626225,1,2.73,dataset_a
downtown_2,2026-02-22T10:02:37.626225,1,4.98,dataset_a
downtown_2,2026-02-22T10:17:37.626225,1,4.78,dataset_a
downtown_2,2026-02-22T10:32:37.626225,1,2.44,dataset_a
downtown_2,2026-02-22T10:47:37.626225,1,3.9,dataset_a
downtown_2,2026-02-22T11:02:37.626225,1,4.28,dataset_a
downtown_2,2026-02-22T11:17:37.626225,1,2.53,dataset_a
downtown_2,2026-02-22T11:32:37.626225,2,6.53,dataset_a
downtown_2,2026-02-22T11:47:37.626225,1,3.61,dataset_a
downtown_2,2026-02-22T12:02:37.626225,2,9.97,dataset_a
downtown_2,2026-02-22T12:17:37.626225,2,6.19,dataset_a
downtown_2,2026-02-22T12:32:37.626225,1,3.18,dataset_a
downtown_2,2026-02-22T12:47:37.626225,1,3.63,dataset_a
downtown_2,2026-02-22T13:02:37.626225,1,4.31,dataset_a
downtown_2,2026-02-22T13:17:37.626225,1,2.76,dataset_a
downtown_2,2026-02-22T13:32:37.626225,1,3.55,dataset_a
downtown_2,2026-02-22T13:47:37.626225,3,14.33,dataset_a
downtown_2,2026-02-22T14:02:37.626225,1,3.94,dataset_a
downtown_2,2026-02-22T14:17:37.626225,1,4.35,dataset_a
downtown_2,2026-02-22T14:32:37.626225,1,2.6,dataset_a
downtown_2,2026-02-22T14:47:37.626225,1,3.68,dataset_a
downtown_2,2026-02-22T15:02:37.626225,1,4.37,dataset_a
downtown_2,2026-02-22T15:17:37.626225,1,4.96,dataset_a
downtown_2,2026-02-22T15:32:37.626225,2,7.2,dataset_a
downtown_2,2026-02-22T15:47:37.626225,1,4.87,dataset_a
downtown_2,2026-02-22T16:02:37.626225,2,8.18,dataset_a
downtown_2,2026-02-22T16:17:37.626225,2,6.19,dataset_a
downtown_2,2026-02-22T16:32:37.626225,4,12.24,dataset_a
downtown_2,2026-02-22T16:47:37.626225,3,12.11,dataset_a
downtown_2,2026-02-22T17:02:37.626225,3,7.79,dataset_a
downtown_2,2026-02-22T17:17:37.626225,3,10.28,dataset_a
downtown_2,2026-02-22T17:32:37.626225,2,7.22,dataset_a
downtown_2,2026-02-22T17:47:37.626225,3,9.68,dataset_a
downtown_2,2026-02-22T18:02:37.626225,2,9.37,dataset_a
downtown_2,2026-02-22T18:17:37.626225,1,4.19,dataset_a
downtown_2,2026-02-22T18:32:37.626225,1,4.43,dataset_a
downtown_2,2026-02-22T18:47:37.626225,2,4.69,dataset_a
downtown_2,2026-02-22T19:02:37.626225,1,3.22,dataset_a
downtown_2,2026-02-22T19:17:37.626225,1,3.77,dataset_a
downtown_2,2026-02-22T19:32:37.626225,2,7.02,dataset_a
downtown_2,2026-02-22T19:47:37.626225,1,2.17,dataset_a
downtown_2,2026-02-22T20:02:37.626225,1,3.72,dataset_a
downtown_2,2026-02-22T20:17:37.626225,1,2.24,dataset_a
downtown_2,2026-02-22T20:32:37.626225,2,7.36,dataset_a
downtown_2,2026-02-22T20:47:37.626225,1,4.55,dataset_a
downtown_2,2026-02-22T21:02:37.626225,1,3.56,dataset_a
downtown_2,2026-02-22T21:17:37.626225,1,4.73,dataset_a
downtown_2,2026-02-22T21:32:37.626225,1,2.52,dataset_a
downtown_2,2026-02-22T21:47:37.626225,1,2.79,dataset_a
downtown_2,2026-02-22T22:02:37.626225,1,2.63,dataset_a
downtown_2,2026-02-22T22:17:37.626225,1,2.17,dataset_a
downtown_2,2026-02-22T22:32:37.626225,1,3.12,dataset_a
downtown_2,2026-02-22T22:47:37.626225,1,3.27,dataset_a
downtown_2,2026-02-22T23:02:37.626225,2,7.39,dataset_a
downtown_2,2026-02-22T23:17:37.626225,1,2.16,dataset_a
downtown_2,2026-02-22T23:32:37.626225,1,4.02,dataset_a
downtown_2,2026-02-22T23:47:37.626225,1,2.55,dataset_a
downtown_2,2026-02-23T00:02:37.626225,1,2.89,dataset_a
downtown_2,2026-02-23T00:17:37.626225,1,4.44,dataset_a
downtown_2,2026-02-23T00:32:37.626225,1,4.16,dataset_a
downtown_2,2026-02-23T00:47:37.626225,1,4.15,dataset_a
downtown_2,2026-02-23T01:02:37.626225,1,4.04,dataset_a
downtown_2,2026-02-23T01:17:37.626225,1,2.45,dataset_a
downtown_2,2026-02-23T01:32:37.626225,1,3.68,dataset_a
downtown_2,2026-02-23T01:47:37.626225,1,4.53,dataset_a
downtown_2,2026-02-23T02:02:37.626225,1,2.0,dataset_a
downtown_2,2026-02-23T02:17:37.626225,1,2.29,dataset_a
downtown_2,2026-02-23T02:32:37.626225,1,3.82,dataset_a
downtown_2,2026-02-23T02:47:37.626225,1,2.37,dataset_a
downtown_2,2026-02-23T03:02:37.626225,1,2.64,dataset_a
downtown_2,2026-02-23T03:17:37.626225,1,2.83,dataset_a
downtown_2,2026-02-23T03:32:37.626225,1,4.61,dataset_a
downtown_2,2026-02-23T03:47:37.626225,2,7.19,dataset_a
downtown_2,2026-02-23T04:02:37.626225,2,4.55,dataset_a
downtown_2,2026-02-23T04:17:37.626225,1,3.42,dataset_a
downtown_2,2026-02-23T04:32:37.626225,1,4.03,dataset_a
downtown_2,2026-02-23T04:47:37.626225,1,4.82,dataset_a
downtown_2,2026-02-23T05:02:37.626225,1,2.16,dataset_a
downtown_2,2026-02-23T05:17:37.626225,1,2.99,dataset_a
downtown_2,2026-02-23T05:32:37.626225,1,2.81,dataset_a
downtown_2,2026-02-23T05:47:37.626225,1,3.54,dataset_a
downtown_2,2026-02-23T06:02:37.626225,1,4.02,dataset_a
downtown_2,2026-02-23T06:17:37.626225,1,2.5,dataset_a
downtown_2,2026-02-23T06:32:37.626225,1,3.05,dataset_a
downtown_2,2026-02-23T06:47:37.626225,2,8.0,dataset_a
downtown_2,2026-02-23T07:02:37.626225,3,8.11,dataset_a
downtown_2,2026-02-23T07:17:37.626225,3,10.36,dataset_a
downtown_2,2026-02-23T07:32:37.626225,4,14.6,dataset_a
downtown_2,2026-02-23T07:47:37.626225,4,16.59,dataset_a
downtown_2,2026-02-23T08:02:37.626225,2,4.66,dataset_a
downtown_2,2026-02-23T08:17:37.626225,2,4.4,dataset_a
downtown_2,2026-02-23T08:32:37.626225,3,14.78,dataset_a
downtown_2,2026-02-23T08:47:37.626225,2,6.91,dataset_a
downtown_2,2026-02-23T09:02:37.626225,1,4.49,dataset_a
downtown_2,2026-02-23T09:17:37.626225,1,3.06,dataset_a
downtown_2,2026-02-23T09:32:37.626225,1,3.81,dataset_a
downtown_2,2026-02-23T09:47:37.626225,1,4.61,dataset_a
downtown_2,2026-02-23T10:02:37.626225,1,3.67,dataset_a
downtown_2,2026-02-23T10:17:37.626225,1,2.1,dataset_a
downtown_2,2026-02-23T10:32:37.626225,1,4.45,dataset_a
downtown_2,2026-02-23T10:47:37.626225,1,3.41,dataset_a
downtown_2,2026-02-23T11:02:37.626225,1,4.46,dataset_a
downtown_2,2026-02-23T11:17:37.626225,1,3.12,dataset_a
downtown_2,2026-02-23T11:32:37.626225,1,3.0,dataset_a
downtown_2,2026-02-23T11:47:37.626225,1,3.43,dataset_a
downtown_2,2026-02-23T12:02:37.626225,1,4.6,dataset_a
downtown_2,2026-02-23T12:17:37.626225,1,4.29,dataset_a
downtown_2,2026-02-23T12:32:37.626225,1,4.28,dataset_a
downtown_2,2026-02-23T12:47:37.626225,1,4.78,dataset_a
downtown_2,2026-02-23T13:02:37.626225,1,3.0,dataset_a
downtown_2,2026-02-23T13:17:37.626225,1,2.02,dataset_a
downtown_2,2026-02-23T13:32:37.626225,1,2.72,dataset_a
downtown_2,2026-02-23T13:47:37.626225,1,2.53,dataset_a
downtown_2,2026-02-23T14:02:37.626225,1,2.09,dataset_a
downtown_2,2026-02-23T14:17:37.626225,1,4.74,dataset_a
downtown_2,2026-02-23T14:32:37.626225,1,4.68,dataset_a
downtown_2,2026-02-23T14:47:37.626225,2,4.03,dataset_a
downtown_2,2026-02-23T15:02:37.626225,2,9.91,dataset_a
downtown_2,2026-02-23T15:17:37.626225,1,4.68,dataset_a
downtown_2,2026-02-23T15:32:37.626225,2,5.75,dataset_a
downtown_2,2026-02-23T15:47:37.626225,1,4.77,dataset_a
downtown_2,2026-02-23T16:02:37.626225,3,7.27,dataset_a
downtown_2,2026-02-23T16:17:37.626225,3,12.88,dataset_a
downtown_2,2026-02-23T16:32:37.626225,2,7.72,dataset_a
downtown_2,2026-02-23T16:47:37.626225,2,9.42,dataset_a
downtown_2,2026-02-23T17:02:37.626225,3,9.69,dataset_a
downtown_2,2026-02-23T17:17:37.626225,1,3.34,dataset_a
downtown_2,2026-02-23T17:32:37.626225,4,17.3,dataset_a
downtown_2,2026-02-23T17:47:37.626225,1,2.77,dataset_a
downtown_2,2026-02-23T18:02:37.626225,1,2.11,dataset_a
downtown_2,2026-02-23T18:17:37.626225,1,2.44,dataset_a
downtown_2,2026-02-23T18:32:37.626225,1,3.96,dataset_a
downtown_2,2026-02-23T18:47:37.626225,2,7.02,dataset_a
downtown_2,2026-02-23T19:02:37.626225,1,4.68,dataset_a
downtown_2,2026-02-23T19:17:37.626225,1,4.95,dataset_a
downtown_2,2026-02-23T19:32:37.626225,2,5.64,dataset_a
downtown_2,2026-02-23T19:47:37.626225,1,2.17,dataset_a
downtown_2,2026-02-23T20:02:37.626225,1,4.94,dataset_a
downtown_2,2026-02-23T20:17:37.626225,2,7.93,dataset_a
downtown_2,2026-02-23T20:32:37.626225,2,6.98,dataset_a
downtown_2,2026-02-23T20:47:37.626225,1,4.15,dataset_a
downtown_2,2026-02-23T21:02:37.626225,1,3.25,dataset_a
downtown_2,2026-02-23T21:17:37.626225,1,2.66,dataset_a
downtown_2,2026-02-23T21:32:37.626225,1,2.48,dataset_a
downtown_2,2026-02-23T21:47:37.626225,2,8.97,dataset_a
downtown_2,2026-02-23T22:02:37.626225,1,3.15,dataset_a
downtown_2,2026-02-23T22:17:37.626225,2,5.45,dataset_a
downtown_2,2026-02-23T22:32:37.626225,1,2.5,dataset_a
downtown_2,2026-02-23T22:47:37.626225,1,4.94,dataset_a
downtown_2,2026-02-23T23:02:37.626225,1,3.01,dataset_a
downtown_2,2026-02-23T23:17:37.626225,1,2.78,dataset_a
downtown_2,2026-02-23T23:32:37.626225,1,3.54,dataset_a
downtown_2,2026-02-23T23:47:37.626225,1,2.79,dataset_a
downtown_2,2026-02-24T00:02:37.626225,1,2.11,dataset_a
downtown_2,2026-02-24T00:17:37.626225,1,2.28,dataset_a
downtown_2,2026-02-24T00:32:37.626225,2,5.03,dataset_a
downtown_2,2026-02-24T00:47:37.626225,1,2.28,dataset_a
downtown_2,2026-02-24T01:02:37.626225,1,4.26,dataset_a
downtown_2,2026-02-24T01:17:37.626225,1,2.22,dataset_a
downtown_2,2026-02-24T01:32:37.626225,1,4.46,dataset_a
downtown_2,2026-02-24T01:47:37.626225,2,7.6,dataset_a
downtown_2,2026-02-24T02:02:37.626225,1,4.05,dataset_a
downtown_2,2026-02-24T02:17:37.626225,1,2.12,dataset_a
downtown_2,2026-02-24T02:32:37.626225,2,4.09,dataset_a
downtown_2,2026-02-24T02:47:37.626225,1,3.7,dataset_a
downtown_2,2026-02-24T03:02:37.626225,1,3.66,dataset_a
downtown_2,2026-02-24T03:17:37.626225,1,4.77,dataset_a
downtown_2,2026-02-24T03:32:37.626225,1,3.19,dataset_a
downtown_2,2026-02-24T03:47:37.626225,2,8.7,dataset_a
downtown_2,2026-02-24T04:02:37.626225,1,3.56,dataset_a
downtown_2,2026-02-24T04:17:37.626225,1,4.67,dataset_a
downtown_2,2026-02-24T04:32:37.626225,2,5.44,dataset_a
downtown_2,2026-02-24T04:47:37.626225,1,4.39,dataset_a
downtown_2,2026-02-24T05:02:37.626225,1,3.25,dataset_a
downtown_2,2026-02-24T05:17:37.626225,1,4.7,dataset_a
downtown_2,2026-02-24T05:32:37.626225,1,4.5,dataset_a
downtown_2,2026-02-24T05:47:37.626225,2,6.85,dataset_a
downtown_2,2026-02-24T06:02:37.626225,2,6.35,dataset_a
downtown_2,2026-02-24T06:17:37.626225,1,3.49,dataset_a
downtown_2,2026-02-24T06:32:37.626225,1,3.37,dataset_a
downtown_2,2026-02-24T06:47:37.626225,1,3.54,dataset_a
